Epoch time,Latitude,Longitude,Radiation (cps)
1682717995.1213517,0,0,63.4
1682718000.3607635,0,0,66.4
1682718005.6593473,0,0,61.6
1682718010.9946463,0,0,57.6
1682718016.2342274,0,0,60.4
1682718021.475517,0,0,65.4
1682718026.7244263,0,0,65.4
1682718031.9863985,0,0,59.0
1682718037.2436373,0,0,59.0
1682718042.597368,0,0,57.4
