Epoch time,Latitude,Longitude,Air Quality PM 2.5 (ug/m3),Humidity (%),Pressure (Pa),Radiation (cps),Temperature (C)
1682117949.330646,0,0,3.5,0,0,0,0
1682117955.01709,0,0,3.0,0,0,0,0
1682117960.5223072,0,0,2.5,0,0,0,0
1682117966.066648,0,0,3.0,0,0,0,0
1682117971.5965145,0,0,3.5,0,0,0,0
1682117977.2101028,0,0,4.0,0,0,0,0
